Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Header.stamp.secs,Offset_UTM_easting,Offset_UTM_northing
1663962344.34993,0,71144,0,GPS1_Frame,42.3331316666667,-71.0883016666667,19.2,327953.202292583,4688876.49850463,19,T,1237,953.202292583184,376.498504632153
1663962345.39179,0,71145,0,GPS1_Frame,42.3331216666667,-71.0882983333333,19.4,327953.449656203,4688875.38133764,19,T,1238,953.449656202691,375.381337643601
1663962346.34753,0,71146,0,GPS1_Frame,42.33311,-71.0882933333333,19.3,327953.829791061,4688874.07572821,19,T,1239,953.829791061347,374.075728205033
1663962347.35226,0,71147,0,GPS1_Frame,42.3331,-71.0882866666667,19.2,327954.3517865,4688872.95181736,19,T,1240,954.351786499552,372.95181735605
1663962348.35416,0,71148,0,GPS1_Frame,42.33309,-71.08828,19.3,327954.873782117,4688871.82790655,19,T,1241,954.873782117153,371.827906553633
1663962349.35433,0,71149,0,GPS1_Frame,42.3330816666667,-71.0882733333333,19.3,327955.400322495,4688870.88906631,19,T,1242,955.400322494563,370.889066305943
1663962350.38681,0,71150,0,GPS1_Frame,42.3330733333333,-71.088265,19.3,327956.064178882,4688869.94685419,19,T,1243,956.064178881701,369.946854192764
1663962351.34746,0,71151,0,GPS1_Frame,42.333065,-71.0882566666667,19.3,327956.728035454,4688869.00464215,19,T,1244,956.728035453649,369.004642150365
1663962352.34601,0,71152,0,GPS1_Frame,42.3330566666667,-71.0882483333333,19.2,327957.39189221,4688868.06243017,19,T,1245,957.391892210464,368.06243017409
1663962353.38825,0,71153,0,GPS1_Frame,42.3330483333333,-71.08824,19.2,327958.055749152,4688867.12021827,19,T,1246,958.055749152089,367.120218270458
1663962354.34942,0,71154,0,GPS1_Frame,42.33304,-71.08823,19.1,327958.85692221,4688866.17463458,19,T,1247,958.856922209845,366.174634582363
1663962355.35371,0,71155,0,GPS1_Frame,42.33303,-71.08822,19.1,327959.653551029,4688865.04398049,19,T,1248,959.653551028576,365.043980488554
1663962356.38905,0,71156,0,GPS1_Frame,42.33302,-71.0882116666667,19.1,327960.312864137,4688863.91669832,19,T,1249,960.312864136882,363.916698316112
1663962357.39453,0,71157,0,GPS1_Frame,42.3330116666667,-71.0882033333333,19.1,327960.976721892,4688862.97448672,19,T,1250,960.976721891784,362.97448671516
1663962358.35297,0,71158,0,GPS1_Frame,42.333005,-71.0881933333333,19.2,327961.782440246,4688862.2139739,19,T,1251,961.782440246199,362.213973899372
1663962359.35328,0,71159,0,GPS1_Frame,42.3329966666667,-71.0881833333333,19.2,327962.583614395,4688861.26839068,19,T,1252,962.583614395349,361.268390676007
1663962360.34828,0,71160,0,GPS1_Frame,42.3329866666667,-71.0881733333333,19.3,327963.380244411,4688860.13773705,19,T,1253,963.380244411004,360.137737047859
1663962361.35465,0,71161,0,GPS1_Frame,42.3329766666667,-71.088165,19.5,327964.039558622,4688859.01045527,19,T,1254,964.039558622113,359.01045526471
1663962362.35229,0,71162,0,GPS1_Frame,42.3329666666667,-71.0881583333333,19.5,327964.561556963,4688857.88654528,19,T,1255,964.561556963425,357.886545282789
1663962363.37847,0,71163,0,GPS1_Frame,42.3329566666667,-71.0881516666667,19.5,327965.083555486,4688856.76263535,19,T,1256,965.08355548617,356.762635346502
1663962364.39092,0,71164,0,GPS1_Frame,42.3329466666667,-71.0881416666667,19.5,327965.880186456,4688855.63198204,19,T,1257,965.880186456023,355.631982037798
1663962365.3525,0,71165,0,GPS1_Frame,42.33294,-71.0881316666667,19.5,327966.685906215,4688854.87146983,19,T,1258,966.685906214989,354.871469832025
1663962366.35265,0,71166,0,GPS1_Frame,42.3329316666667,-71.08812,19.6,327967.624398081,4688853.92251555,19,T,1259,967.624398081447,353.92251555156
1663962367.35184,0,71167,0,GPS1_Frame,42.332925,-71.0881083333333,19.7,327968.56743441,4688853.15863191,19,T,1260,968.567434410215,353.158631904982
1663962368.42087,0,71168,0,GPS1_Frame,42.33292,-71.0880966666667,19.7,327969.51501513,4688852.5798189,19,T,1261,969.515015129698,352.579818895087
1663962369.347,0,71169,0,GPS1_Frame,42.332915,-71.0880833333333,19.7,327970.599912207,4688851.99763441,19,T,1262,970.599912206759,351.99763440527
1663962370.35332,0,71170,0,GPS1_Frame,42.33291,-71.0880716666667,19.8,327971.547493243,4688851.41882168,19,T,1263,971.547493243357,351.418821681291
1663962371.349,0,71171,0,GPS1_Frame,42.3329066666667,-71.08806,19.8,327972.499618534,4688851.02507959,19,T,1264,972.499618533533,351.025079590268
1663962372.38641,0,71172,0,GPS1_Frame,42.3329016666667,-71.0880483333333,20,327973.447199851,4688850.44626714,19,T,1265,973.447199850576,350.44626713451
1663962373.35215,0,71173,0,GPS1_Frame,42.3328966666667,-71.0880383333333,20.1,327974.257465079,4688849.87082635,19,T,1266,974.257465078728,349.870826345868
1663962374.39067,0,71174,0,GPS1_Frame,42.33289,-71.0880283333333,20.2,327975.063186404,4688849.11031516,19,T,1267,975.063186404179,349.110315156169
1663962375.34834,0,71175,0,GPS1_Frame,42.3328833333333,-71.0880166666667,20.3,327976.006224179,4688848.34643256,19,T,1268,976.006224178535,348.346432561986
1663962376.39064,0,71176,0,GPS1_Frame,42.3328783333333,-71.0880066666667,20.5,327976.816489854,4688847.77099209,19,T,1269,976.816489854478,347.770992086269
1663962377.35058,0,71177,0,GPS1_Frame,42.3328733333333,-71.087995,20.5,327977.764071957,4688847.19218024,19,T,1270,977.76407195651,347.19218023587
1663962378.38684,0,71178,0,GPS1_Frame,42.3328633333333,-71.0879883333333,19.9,327978.286073471,4688846.06827139,19,T,1271,978.286073471187,346.068271389231
1663962379.35258,0,71179,0,GPS1_Frame,42.332855,-71.08798,19.5,327978.949935423,4688845.12606164,19,T,1272,978.949935422628,345.126061636955
1663962380.3901,0,71180,0,GPS1_Frame,42.3328483333333,-71.08797,19.2,327979.755657817,4688844.36555103,19,T,1273,979.755657816946,344.365551025607
1663962381.35221,0,71181,0,GPS1_Frame,42.3328433333333,-71.08796,19,327980.565924262,4688843.79011101,19,T,1274,980.565924262279,343.790111007169
1663962382.34804,0,71182,0,GPS1_Frame,42.3328416666667,-71.0879466666667,18.9,327981.659911277,4688843.5780693,19,T,1275,981.659911277471,343.578069299459
1663962383.35244,0,71183,0,GPS1_Frame,42.3328416666667,-71.0879333333333,19,327982.758442171,4688843.55109826,19,T,1276,982.758442170918,343.551098259166
1663962384.35287,0,71184,0,GPS1_Frame,42.3328416666667,-71.08792,19,327983.856973066,4688843.52412739,19,T,1277,983.856973065645,343.52412739303
1663962385.35182,0,71185,0,GPS1_Frame,42.332845,-71.087905,19,327985.101907837,4688843.86392637,19,T,1278,985.101907836739,343.863926365972
1663962386.35496,0,71186,0,GPS1_Frame,42.3328483333333,-71.0878916666667,19,327986.209526133,4688844.20709686,19,T,1279,986.209526132792,344.207096861675
1663962387.34873,0,71187,0,GPS1_Frame,42.33285,-71.0878766666667,18.9,327987.44991695,4688844.36182575,19,T,1280,987.449916950427,344.361825748347
1663962388.35579,0,71188,0,GPS1_Frame,42.3328533333333,-71.0878616666667,19,327988.694851368,4688844.70162536,19,T,1281,988.694851367676,344.701625354588
1663962389.35305,0,71189,0,GPS1_Frame,42.3328566666667,-71.087845,19.1,327990.077101983,4688845.03805395,19,T,1282,990.07710198313,345.038053949363
1663962390.39186,0,71190,0,GPS1_Frame,42.3328583333333,-71.0878316666667,19,327991.180176211,4688845.19615472,19,T,1283,991.180176211463,345.196154719219
1663962391.34985,0,71191,0,GPS1_Frame,42.3328616666667,-71.0878166666667,18.9,327992.425110267,4688845.53595498,19,T,1284,992.425110267359,345.535954977386
1663962392.39274,0,71192,0,GPS1_Frame,42.3328666666667,-71.0878033333333,18.9,327993.537271425,4688846.06419711,19,T,1285,993.53727142507,346.064197106287
1663962393.35295,0,71193,0,GPS1_Frame,42.33287,-71.08779,18.7,327994.644888898,4688846.40736891,19,T,1286,994.644888897659,346.407368912362
1663962394.3517,0,71194,0,GPS1_Frame,42.3328733333333,-71.087775,18.7,327995.889822542,4688846.74716977,19,T,1287,995.889822542202,346.747169774026
1663962395.35669,0,71195,0,GPS1_Frame,42.3328783333333,-71.0877616666667,18.7,327997.001983223,4688847.27541244,19,T,1288,997.001983222552,347.275412443094
1663962396.39402,0,71196,0,GPS1_Frame,42.3328816666667,-71.0877483333333,18.7,327998.109600307,4688847.61858478,19,T,1289,998.109600307478,347.618584784679
1663962397.35495,0,71197,0,GPS1_Frame,42.332885,-71.087735,18.7,327999.217217278,4688847.9617573,19,T,1290,999.217217278085,347.961757300422
1663962398.35283,0,71198,0,GPS1_Frame,42.3328883333333,-71.08772,18.7,328000.462150387,4688848.30155896,19,T,1291,1000.46215038747,348.301558960229
1663962399.35335,0,71199,0,GPS1_Frame,42.3328916666667,-71.0877066666667,18.7,328001.569767118,4688848.64473184,19,T,1292,1001.56976711767,348.644731841981
1663962400.39085,0,71200,0,GPS1_Frame,42.3328966666667,-71.0876916666667,18.8,328002.819243271,4688849.16960441,19,T,1293,1002.81924327125,349.169604409486
1663962401.34924,0,71201,0,GPS1_Frame,42.3329,-71.0876783333333,18.8,328003.926859732,4688849.51277766,19,T,1294,1003.92685973248,349.512777655385
1663962402.35197,0,71202,0,GPS1_Frame,42.3329016666667,-71.087665,18.9,328005.029932833,4688849.67088058,19,T,1295,1005.02993283328,349.670880578458
1663962403.34939,0,71203,0,GPS1_Frame,42.3329016666667,-71.08765,18.9,328006.265778892,4688849.64054226,19,T,1296,1006.26577889244,349.640542262234
1663962404.34537,0,71204,0,GPS1_Frame,42.3329016666667,-71.0876383333333,18.9,328007.226992491,4688849.61694595,19,T,1297,1007.22699249088,349.616945945658
1663962405.38617,0,71205,0,GPS1_Frame,42.3329033333333,-71.087625,19,328008.330065475,4688849.77504938,19,T,1298,1008.33006547502,349.775049381889
1663962406.35198,0,71206,0,GPS1_Frame,42.3329033333333,-71.0876116666667,19,328009.428595273,4688849.7480825,19,T,1299,1009.42859527259,349.748082496226
1663962407.38841,0,71207,0,GPS1_Frame,42.332905,-71.0875983333333,19,328010.531668166,4688849.90618628,19,T,1300,1010.53166816599,349.906186279841
1663962408.38811,0,71208,0,GPS1_Frame,42.3329066666667,-71.0875833333333,19,328011.772057219,4688850.06091943,19,T,1301,1011.77205721894,350.060919428244
1663962409.35137,0,71209,0,GPS1_Frame,42.332905,-71.08757,19.1,328012.866043921,4688849.84888259,19,T,1302,1012.86604392057,349.848882585764
1663962410.35933,0,71210,0,GPS1_Frame,42.332905,-71.0875566666667,19.1,328013.964573685,4688849.82191641,19,T,1303,1013.96457368543,349.821916411631
1663962411.35424,0,71211,0,GPS1_Frame,42.3329033333333,-71.0875433333333,19.1,328015.058560475,4688849.60987991,19,T,1304,1015.05856047466,349.60987991374
1663962412.35624,0,71212,0,GPS1_Frame,42.3329,-71.08753,19,328016.148004372,4688849.21277309,19,T,1305,1016.14800437167,349.212773094885
1663962413.35554,0,71213,0,GPS1_Frame,42.3328983333333,-71.0875166666667,19,328017.241991303,4688849.00073694,19,T,1306,1017.24199130264,349.000736944377
1663962414.35483,0,71214,0,GPS1_Frame,42.332895,-71.0875033333334,18.9,328018.331435402,4688848.60363047,19,T,1307,1018.33143540204,348.603630470112
1663962415.39595,0,71215,0,GPS1_Frame,42.3328916666667,-71.08749,18.8,328019.420879619,4688848.20652417,19,T,1308,1019.42087961943,348.206524170935
1663962416.35362,0,71216,0,GPS1_Frame,42.3328883333333,-71.0874766666667,18.8,328020.510323951,4688847.80941804,19,T,1309,1020.51032395056,347.809418043122
1663962417.35434,0,71217,0,GPS1_Frame,42.3328833333333,-71.0874633333333,18.8,328021.595225597,4688847.2272416,19,T,1310,1021.5952255968,347.227241597138
1663962418.35359,0,71218,0,GPS1_Frame,42.33288,-71.08745,18.8,328022.684670189,4688846.83013582,19,T,1311,1022.6846701891,346.830135816708
1663962419.41915,0,71219,0,GPS1_Frame,42.332875,-71.0874366666667,18.7,328023.769572157,4688846.24795972,19,T,1312,1023.7695721573,346.247959717177
1663962420.35404,0,71220,0,GPS1_Frame,42.33287,-71.0874233333333,18.6,328024.854474298,4688845.66578379,19,T,1313,1024.85447429819,345.665783789009
1663962421.35395,0,71221,0,GPS1_Frame,42.3328633333333,-71.0874116666667,18.6,328025.797517619,4688844.90190807,19,T,1314,1025.79751761945,344.901908071712
1663962422.35497,0,71222,0,GPS1_Frame,42.3328583333333,-71.0873983333333,18.5,328026.882420131,4688844.31973247,19,T,1315,1026.88242013054,344.319732470438
1663962423.35426,0,71223,0,GPS1_Frame,42.3328516666667,-71.0873866666667,18.5,328027.825463852,4688843.55585704,19,T,1316,1027.82546385226,343.555857037194
1663962424.42402,0,71224,0,GPS1_Frame,42.332845,-71.0873766666667,18.5,328028.631191428,4688842.79535221,19,T,1317,1028.63119142788,342.795352204703
1663962425.35766,0,71225,0,GPS1_Frame,42.33284,-71.087365,18.4,328029.578778128,4688842.21654751,19,T,1318,1029.57877812785,342.216547510587
1663962426.35226,0,71226,0,GPS1_Frame,42.332835,-71.0873533333333,18.3,328030.526364981,4688841.63774295,19,T,1319,1030.52636498091,341.63774294965
1663962427.3884,0,71227,0,GPS1_Frame,42.33283,-71.0873416666667,18.1,328031.473951987,4688841.05893852,19,T,1320,1031.47395198717,341.058938521892
1663962428.35117,0,71228,0,GPS1_Frame,42.332825,-71.08733,17.9,328032.421539147,4688840.48013423,19,T,1321,1032.42153914657,340.480134229176
1663962429.3902,0,71229,0,GPS1_Frame,42.33282,-71.0873166666667,17.6,328033.506442862,4688839.89795969,19,T,1322,1033.50644286198,339.897959691472
1663962430.35516,0,71230,0,GPS1_Frame,42.3328133333333,-71.087305,17.5,328034.449487889,4688839.13408519,19,T,1323,1034.4494878886,339.134085194208
1663962431.39379,0,71231,0,GPS1_Frame,42.3328083333333,-71.0872916666667,17.4,328035.534391972,4688838.55191099,19,T,1324,1035.53439197224,338.551910986193
1663962432.35742,0,71232,0,GPS1_Frame,42.3328066666667,-71.0872766666667,17.3,328036.765697446,4688838.33650762,19,T,1325,1036.76569744607,338.336507621221
1663962433.35584,0,71233,0,GPS1_Frame,42.3328016666667,-71.0872616666667,17.4,328037.987918276,4688837.7509635,19,T,1326,1037.98791827553,337.750963496044
1663962434.35306,0,71234,0,GPS1_Frame,42.3327966666667,-71.0872466666667,17.5,328039.210139299,4688837.16541959,19,T,1327,1039.21013929904,337.165419591591
1663962435.35085,0,71235,0,GPS1_Frame,42.3327883333333,-71.0872333333333,17.7,328040.285959472,4688836.21310517,19,T,1328,1040.28595947177,336.213105167262
1663962436.35705,0,71236,0,GPS1_Frame,42.3327833333333,-71.0872216666667,17.8,328041.233547981,4688835.63430211,19,T,1329,1041.23354798125,335.634302105755
1663962437.35658,0,71237,0,GPS1_Frame,42.3327783333333,-71.08721,17.7,328042.18113664,4688835.05549918,19,T,1330,1042.18113663979,335.055499181151
1663962438.35717,0,71238,0,GPS1_Frame,42.3327733333333,-71.0871983333333,17.6,328043.128725453,4688834.47669639,19,T,1331,1043.12872545351,334.47669639159
1663962439.35411,0,71239,0,GPS1_Frame,42.33277,-71.0871866666667,17.4,328044.080856608,4688834.08296422,19,T,1332,1044.0808566084,334.082964219153
1663962440.39455,0,71240,0,GPS1_Frame,42.332765,-71.0871733333333,17.4,328045.165762224,4688833.50079155,19,T,1333,1045.16576222418,333.500791552477
1663962441.35574,0,71241,0,GPS1_Frame,42.3327583333333,-71.0871616666667,17.3,328046.108809349,4688832.73691869,19,T,1334,1046.10880934948,332.736918692477
1663962442.39256,0,71242,0,GPS1_Frame,42.3327516666667,-71.08715,17.3,328047.05185668,4688831.97304597,19,T,1335,1047.05185667984,331.973045965657
1663962443.35509,0,71243,0,GPS1_Frame,42.332745,-71.0871383333333,17.3,328047.994904215,4688831.20917337,19,T,1336,1047.9949042151,331.209173372947
1663962444.35624,0,71244,0,GPS1_Frame,42.3327366666667,-71.0871266666667,17.3,328048.933409901,4688830.26023043,19,T,1337,1048.93340990087,330.260230427608
1663962445.35722,0,71245,0,GPS1_Frame,42.3327283333333,-71.0871133333333,17.4,328050.009232443,4688829.30791757,19,T,1338,1050.00923244259,329.307917574421
1663962446.35523,0,71246,0,GPS1_Frame,42.3327233333333,-71.0871016666667,17.3,328050.956822658,4688828.72911589,19,T,1339,1050.95682265807,328.729115886614
1663962447.38993,0,71247,0,GPS1_Frame,42.3327166666667,-71.0870883333333,17.3,328052.037187682,4688827.96187384,19,T,1340,1052.03718768206,327.961873844266
1663962448.35627,0,71248,0,GPS1_Frame,42.3327116666667,-71.087075,17.3,328053.122094878,4688827.37970246,19,T,1341,1053.12209487753,327.379702461883
1663962449.35736,0,71249,0,GPS1_Frame,42.3327066666667,-71.08706,17.3,328054.344318897,4688826.7941613,19,T,1342,1054.34431889741,326.794161295518
1663962450.35911,0,71250,0,GPS1_Frame,42.3327016666667,-71.0870466666667,17.3,328055.429226453,4688826.21199028,19,T,1343,1055.42922645301,326.211990281939
1663962451.39513,0,71251,0,GPS1_Frame,42.332695,-71.087035,17.3,328056.372275663,4688825.44811887,19,T,1344,1056.37227566278,325.448118871078
1663962452.35173,0,71252,0,GPS1_Frame,42.3326883333333,-71.0870216666667,17.3,328057.452641765,4688824.6808777,19,T,1345,1057.45264176489,324.680877701379
1663962453.35554,0,71253,0,GPS1_Frame,42.3326833333333,-71.0870083333333,17.2,328058.537549893,4688824.09870719,19,T,1346,1058.53754989285,324.098707186989
1663962454.35587,0,71254,0,GPS1_Frame,42.3326783333333,-71.0869933333333,17.3,328059.759774906,4688823.513167,19,T,1347,1059.75977490644,323.51316699665
1663962455.35768,0,71255,0,GPS1_Frame,42.3326733333333,-71.08698,17.4,328060.844683397,4688822.93099685,19,T,1348,1060.84468339669,322.930996851996
1663962456.39491,0,71256,0,GPS1_Frame,42.3326683333333,-71.0869666666667,17.5,328061.929592057,4688822.34882688,19,T,1349,1061.92959205742,322.348826881498
1663962457.35363,0,71257,0,GPS1_Frame,42.3326633333333,-71.0869533333333,17.6,328063.014500897,4688821.76665708,19,T,1350,1063.01450089703,321.766657084227
1663962458.39156,0,71258,0,GPS1_Frame,42.3326566666667,-71.0869416666667,17.6,328063.957551513,4688821.00278674,19,T,1351,1063.95755151269,321.002786741592
1663962459.39726,0,71259,0,GPS1_Frame,42.3326516666667,-71.0869283333333,17.6,328065.042460718,4688820.42061727,19,T,1352,1065.04246071837,320.420617271215
1663962460.35733,0,71260,0,GPS1_Frame,42.3326466666667,-71.0869166666667,17.7,328065.990053321,4688819.8418177,19,T,1353,1065.99005332147,319.841817696579
1663962461.35827,0,71261,0,GPS1_Frame,42.33264,-71.086905,17.8,328066.933104515,4688819.07794777,19,T,1354,1066.93310451461,319.077947773971
1663962462.43299,0,71262,0,GPS1_Frame,42.332635,-71.0868916666667,17.8,328068.018014252,4688818.49577878,19,T,1355,1068.0180142523,318.495778781362
1663962463.35366,0,71263,0,GPS1_Frame,42.3326283333333,-71.0868783333333,17.8,328069.098382663,4688817.72853948,19,T,1356,1069.09838266263,317.728539480828
1663962464.36064,0,71264,0,GPS1_Frame,42.3326233333333,-71.0868666666667,17.8,328070.045975948,4688817.14974048,19,T,1357,1070.04597594752,317.149740477093
1663962465.35761,0,71265,0,GPS1_Frame,42.3326183333333,-71.086855,17.7,328070.993569392,4688816.57094161,19,T,1358,1070.99356939166,316.570941606536
1663962466.39179,0,71266,0,GPS1_Frame,42.3326133333333,-71.0868433333333,17.6,328071.941162987,4688815.99214287,19,T,1359,1071.94116298691,315.99214286916
1663962467.35272,0,71267,0,GPS1_Frame,42.3326066666667,-71.08683,17.5,328073.021532198,4688815.2249042,19,T,1360,1073.02153219841,315.224904200993
1663962468.35317,0,71268,0,GPS1_Frame,42.3326016666667,-71.0868166666667,17.5,328074.106443013,4688814.64273619,19,T,1361,1074.10644301312,314.642736187205
1663962469.35772,0,71269,0,GPS1_Frame,42.3325966666667,-71.0868033333333,17.4,328075.191353998,4688814.06056835,19,T,1362,1075.19135399832,314.060568344779
1663962470.35937,0,71270,0,GPS1_Frame,42.33259,-71.08679,17.4,328076.271723854,4688813.2933302,19,T,1363,1076.27172385412,313.293330200016
1663962471.35287,0,71271,0,GPS1_Frame,42.332585,-71.0867766666667,17.3,328077.356635218,4688812.71116271,19,T,1364,1077.35663521825,312.711162704974
1663962472.35687,0,71272,0,GPS1_Frame,42.33258,-71.0867633333333,17.4,328078.441546763,4688812.12899539,19,T,1365,1078.44154676341,312.128995386884
1663962473.36033,0,71273,0,GPS1_Frame,42.332575,-71.08675,17.3,328079.526458479,4688811.54682824,19,T,1366,1079.52645847906,311.546828241087
1663962474.35933,0,71274,0,GPS1_Frame,42.33257,-71.0867366666667,17.2,328080.611370369,4688810.96466127,19,T,1367,1080.61137036944,310.964661268517
1663962475.42532,0,71275,0,GPS1_Frame,42.332565,-71.086725,17.3,328081.558965481,4688810.38586388,19,T,1368,1081.55896548094,310.385863882489
1663962476.35334,0,71276,0,GPS1_Frame,42.33256,-71.0867116666667,17.2,328082.64387771,4688809.80369723,19,T,1369,1082.64387770987,309.80369723402
1663962477.39182,0,71277,0,GPS1_Frame,42.332555,-71.0866983333333,16.9,328083.728790116,4688809.22153076,19,T,1370,1083.72879011574,309.22153076157
1663962478.3595,0,71278,0,GPS1_Frame,42.3325516666667,-71.086685,16.6,328084.818243768,4688808.82443494,19,T,1371,1084.81824376812,308.824434938841
1663962479.39646,0,71279,0,GPS1_Frame,42.3325466666667,-71.08667,16.4,328086.040473489,4688808.23889949,19,T,1372,1086.04047348903,308.238899487071
1663962480.35695,0,71280,0,GPS1_Frame,42.3325416666667,-71.0866566666667,16.3,328087.125386396,4688807.65673356,19,T,1373,1087.12538639607,307.656733558513
1663962481.39543,0,71281,0,GPS1_Frame,42.3325366666667,-71.0866433333333,16.1,328088.210299482,4688807.0745678,19,T,1374,1088.21029948199,307.074567800388
1663962482.35719,0,71282,0,GPS1_Frame,42.3325316666667,-71.0866283333333,16,328089.432529768,4688806.48903296,19,T,1375,1089.43252976809,306.489032960497
1663962483.35721,0,71283,0,GPS1_Frame,42.3325266666667,-71.086615,15.9,328090.517443212,4688805.90686757,19,T,1376,1090.51744321216,305.906867573038
1663962484.35722,0,71284,0,GPS1_Frame,42.3325216666667,-71.0866033333334,15.8,328091.465039782,4688805.32807157,19,T,1377,1091.46503978176,305.328071573749
1663962485.35578,0,71285,0,GPS1_Frame,42.332515,-71.0865916666667,15.7,328092.408095639,4688804.56420523,19,T,1378,1092.40809563914,304.564205233939
1663962486.39376,0,71286,0,GPS1_Frame,42.3325083333333,-71.0865783333333,15.8,328093.488468773,4688803.79696985,19,T,1379,1093.48846877314,303.796969851479
1663962487.38555,0,71287,0,GPS1_Frame,42.3325033333333,-71.0865666666667,15.9,328094.436065867,4688803.21817427,19,T,1380,1094.43606586684,303.218174272217
1663962488.35577,0,71288,0,GPS1_Frame,42.3324966666667,-71.0865533333333,16,328095.516439429,4688802.45093922,19,T,1381,1095.51643942867,302.450939216651
1663962489.35356,0,71289,0,GPS1_Frame,42.33249,-71.0865416666667,16.2,328096.459496107,4688801.68707345,19,T,1382,1096.45949610666,301.687073448673
1663962490.35542,0,71290,0,GPS1_Frame,42.3324833333333,-71.08653,16.4,328097.40255299,4688800.92320782,19,T,1383,1097.40255298966,300.923207814805
1663962491.39664,0,71291,0,GPS1_Frame,42.3324766666667,-71.0865166666667,16.5,328098.48292722,4688800.15597324,19,T,1384,1098.48292721994,300.155973239802
1663962492.39063,0,71292,0,GPS1_Frame,42.3324716666667,-71.0865033333333,16.7,328099.567842361,4688799.57380931,19,T,1385,1099.56784236146,299.573809308931
1663962493.43376,0,71293,0,GPS1_Frame,42.332465,-71.0864916666667,16.8,328100.510899862,4688798.80994411,19,T,1386,1100.51089986227,298.809944113716
1663962494.35929,0,71294,0,GPS1_Frame,42.33246,-71.0864783333333,16.9,328101.59581537,4688798.22778051,19,T,1387,1101.59581536986,298.227780512534
1663962495.35747,0,71295,0,GPS1_Frame,42.3324533333333,-71.086465,16.9,328102.676190464,4688797.46054661,19,T,1388,1102.67619046371,297.460546609014
1663962496.38623,0,71296,0,GPS1_Frame,42.3324466666667,-71.0864533333333,17,328103.619248582,4688796.69668185,19,T,1389,1103.6192485824,296.696681854315
1663962497.3939,0,71297,0,GPS1_Frame,42.33244,-71.08644,17.2,328104.699624132,4688795.92944828,19,T,1390,1104.69962413167,295.929448280483
1663962498.35538,0,71298,0,GPS1_Frame,42.332435,-71.0864266666667,17.2,328105.784540414,4688795.34728535,19,T,1391,1105.7845404137,295.347285350785
